,spotify_id,artist_id,track_name,album_name,artist_name,date,duration,pop,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,is_latin
10,5Gu0PDLN4YJeW75PpBSg9p,"5p7f24Rk5HkUZsaS3BLG5F,4AVFqumd2ogHFlRbKIjp1t,3b8QkneNDz4JHKKKlLgYZg,4olE3I5QU0dvSR7LIpqTXc","Let Me Go (with Alesso, Florida Georgia Line & watt)","Let Me Go (with Alesso, Florida Georgia Line & watt)","Hailee Steinfeld,Alesso,Florida Georgia Line,WATT",2017-09-08,174800,78,modern alternative rock,0.664,0.708,8,-4.154,0.0474,0.0337,0.0,0.0841,0.742,103.07,2018,nonlatin
11,59ljpSFcgtfWJKS3vqG27R,2wY79sveU1sp5g7SokKOiI,Pray,The Thrill Of It All (Special Edition),Sam Smith,2017-11-03,221595,1,pop,0.535,0.382,4,-9.465,0.0426,0.282,1.14e-05,0.0865,0.147,87.801,2018,nonlatin
12,59ljpSFcgtfWJKS3vqG27R,2wY79sveU1sp5g7SokKOiI,Pray,The Thrill Of It All (Special Edition),Sam Smith,2017-11-03,221595,1,uk pop,0.535,0.382,4,-9.465,0.0426,0.282,1.14e-05,0.0865,0.147,87.801,2018,nonlatin
13,6e40mgJiCid5HRAGrbpGA6,5rSXSAkZ67PYJSvpUpkOr7,I Want It That Way,The Hits--Chapter One,Backstreet Boys,2001-10-23,213600,70,boy band,0.689,0.702,6,-5.642,0.0261,0.216,0.0,0.159,0.484,99.031,2018,nonlatin
14,6e40mgJiCid5HRAGrbpGA6,5rSXSAkZ67PYJSvpUpkOr7,I Want It That Way,The Hits--Chapter One,Backstreet Boys,2001-10-23,213600,70,dance pop,0.689,0.702,6,-5.642,0.0261,0.216,0.0,0.159,0.484,99.031,2018,nonlatin
15,6e40mgJiCid5HRAGrbpGA6,5rSXSAkZ67PYJSvpUpkOr7,I Want It That Way,The Hits--Chapter One,Backstreet Boys,2001-10-23,213600,70,pop,0.689,0.702,6,-5.642,0.0261,0.216,0.0,0.159,0.484,99.031,2018,nonlatin
16,5I8oEqbk2ZBmQfXCrZbUFb,7n2wHs1TKAczGzO7Dd2rGr,Fallin' All In You,Shawn Mendes,Shawn Mendes,2018-05-25,235746,0,canadian pop,0.853,0.477,8,-6.697,0.0362,0.401,0.0,0.111,0.8,92.03,2018,nonlatin
17,5I8oEqbk2ZBmQfXCrZbUFb,7n2wHs1TKAczGzO7Dd2rGr,Fallin' All In You,Shawn Mendes,Shawn Mendes,2018-05-25,235746,0,pop,0.853,0.477,8,-6.697,0.0362,0.401,0.0,0.111,0.8,92.03,2018,nonlatin
18,5I8oEqbk2ZBmQfXCrZbUFb,7n2wHs1TKAczGzO7Dd2rGr,Fallin' All In You,Shawn Mendes,Shawn Mendes,2018-05-25,235746,0,viral pop,0.853,0.477,8,-6.697,0.0362,0.401,0.0,0.111,0.8,92.03,2018,nonlatin
19,4ROD16K3Ju9rmnYWJuzKTS,6dn6x1XOng3LOAnfTjUn77,Used to Be,Used to Be,AJ Mitchell,2017-06-16,174793,0,alt z,0.631,0.474,2,-6.355,0.0365,0.73,0.0,0.0962,0.257,120.833,2018,nonlatin
20,4ROD16K3Ju9rmnYWJuzKTS,6dn6x1XOng3LOAnfTjUn77,Used to Be,Used to Be,AJ Mitchell,2017-06-16,174793,0,pop,0.631,0.474,2,-6.355,0.0365,0.73,0.0,0.0962,0.257,120.833,2018,nonlatin
21,5SxkdsY1ufZzoq9iXceLw9,66CXWjxzNUsdJxJ2JdwvnR,no tears left to cry,no tears left to cry,Ariana Grande,2018-04-20,205946,1,pop,0.703,0.696,0,-5.482,0.0529,0.0375,5.65e-06,0.274,0.366,121.969,2018,nonlatin
22,4eWQlBRaTjPPUlzacqEeoQ,4nDoRrQiYLoBzwC5BhVJzF,Never Be the Same,Camila,Camila Cabello,2018-01-12,226973,75,dance pop,0.637,0.713,0,-4.333,0.0747,0.181,0.000637,0.137,0.243,129.923,2018,nonlatin
23,4eWQlBRaTjPPUlzacqEeoQ,4nDoRrQiYLoBzwC5BhVJzF,Never Be the Same,Camila,Camila Cabello,2018-01-12,226973,75,pop,0.637,0.713,0,-4.333,0.0747,0.181,0.000637,0.137,0.243,129.923,2018,nonlatin
24,2iLGgm4O5Hia8aSfSzXS3H,"6VuMaDnrHyPL1p4EHjYLi7,6O74knDqdv3XaWtkII7Xjp",If You Leave Me Now (feat. Boyz II Men),If You Leave Me Now (feat. Boyz II Men),"Charlie Puth,Boyz II Men",2018-01-04,242161,0,pop,0.435,0.274,9,-7.84,0.0358,0.902,0.0,0.158,0.422,136.123,2018,nonlatin
25,2iLGgm4O5Hia8aSfSzXS3H,"6VuMaDnrHyPL1p4EHjYLi7,6O74knDqdv3XaWtkII7Xjp",If You Leave Me Now (feat. Boyz II Men),If You Leave Me Now (feat. Boyz II Men),"Charlie Puth,Boyz II Men",2018-01-04,242161,0,viral pop,0.435,0.274,9,-7.84,0.0358,0.902,0.0,0.158,0.422,136.123,2018,nonlatin
26,2iLGgm4O5Hia8aSfSzXS3H,"6VuMaDnrHyPL1p4EHjYLi7,6O74knDqdv3XaWtkII7Xjp",If You Leave Me Now (feat. Boyz II Men),If You Leave Me Now (feat. Boyz II Men),"Charlie Puth,Boyz II Men",2018-01-04,242161,0,boy band,0.435,0.274,9,-7.84,0.0358,0.902,0.0,0.158,0.422,136.123,2018,nonlatin
27,2iLGgm4O5Hia8aSfSzXS3H,"6VuMaDnrHyPL1p4EHjYLi7,6O74knDqdv3XaWtkII7Xjp",If You Leave Me Now (feat. Boyz II Men),If You Leave Me Now (feat. Boyz II Men),"Charlie Puth,Boyz II Men",2018-01-04,242161,0,contemporary r&b,0.435,0.274,9,-7.84,0.0358,0.902,0.0,0.158,0.422,136.123,2018,nonlatin
28,2iLGgm4O5Hia8aSfSzXS3H,"6VuMaDnrHyPL1p4EHjYLi7,6O74knDqdv3XaWtkII7Xjp",If You Leave Me Now (feat. Boyz II Men),If You Leave Me Now (feat. Boyz II Men),"Charlie Puth,Boyz II Men",2018-01-04,242161,0,new jack swing,0.435,0.274,9,-7.84,0.0358,0.902,0.0,0.158,0.422,136.123,2018,nonlatin
29,2iLGgm4O5Hia8aSfSzXS3H,"6VuMaDnrHyPL1p4EHjYLi7,6O74knDqdv3XaWtkII7Xjp",If You Leave Me Now (feat. Boyz II Men),If You Leave Me Now (feat. Boyz II Men),"Charlie Puth,Boyz II Men",2018-01-04,242161,0,r&b,0.435,0.274,9,-7.84,0.0358,0.902,0.0,0.158,0.422,136.123,2018,nonlatin
30,2iLGgm4O5Hia8aSfSzXS3H,"6VuMaDnrHyPL1p4EHjYLi7,6O74knDqdv3XaWtkII7Xjp",If You Leave Me Now (feat. Boyz II Men),If You Leave Me Now (feat. Boyz II Men),"Charlie Puth,Boyz II Men",2018-01-04,242161,0,urban contemporary,0.435,0.274,9,-7.84,0.0358,0.902,0.0,0.158,0.422,136.123,2018,nonlatin
31,77dKw8xescRmg2Fk3jr0Hv,6wwj6pIJdMJJyDQsQVtPzR,Bless the Broken Road,Under the Covers,Jess and Gabriel,2017-02-15,180809,36,social media pop,0.647,0.138,4,-16.123,0.0441,0.855,0.0,0.112,0.279,121.956,2018,nonlatin
32,5IF6IBPqbclVR7SQKmCIyA,57WHJIHrjOE3iAxpihhMnp,Just Like You,Just Like You,Louis Tomlinson,2017-10-12,205217,55,pop,0.703,0.628,0,-5.914,0.203,0.364,0.0,0.384,0.471,138.032,2018,nonlatin
33,2BOqDYLOJBiMOXShCV1neZ,6ydoSd3N2mwgwBHtF6K7eX,Dancing On My Own,Only Human (Deluxe),Calum Scott,2018-03-09,260285,83,pop,0.681,0.174,1,-8.745,0.0315,0.837,3.35e-05,0.0983,0.231,112.672,2018,nonlatin
34,55S2PQgSMYAhgoTCcGCDfw,5Rl15oVamLq7FbSb0NNBNy,Youngblood,Youngblood,5 Seconds of Summer,2018-04-12,203417,70,boy band,0.596,0.854,7,-5.114,0.463,0.0169,0.0,0.124,0.152,120.274,2018,nonlatin
35,55S2PQgSMYAhgoTCcGCDfw,5Rl15oVamLq7FbSb0NNBNy,Youngblood,Youngblood,5 Seconds of Summer,2018-04-12,203417,70,pop,0.596,0.854,7,-5.114,0.463,0.0169,0.0,0.124,0.152,120.274,2018,nonlatin
36,12gnUTEnxL6PYN06RX2Je1,3iri9nBFs9e4wN7PLIetAw,imagine if,imagine if,gnash,2018-06-08,197216,0,alt z,0.907,0.452,8,-6.673,0.187,0.568,0.0,0.244,0.691,92.063,2018,nonlatin
37,12gnUTEnxL6PYN06RX2Je1,3iri9nBFs9e4wN7PLIetAw,imagine if,imagine if,gnash,2018-06-08,197216,0,pop,0.907,0.452,8,-6.673,0.187,0.568,0.0,0.244,0.691,92.063,2018,nonlatin
38,6lvsJDZ7336YmpBzcNGhbe,5ZsFI1h6hIdQRw2ti0hz81,fOoL fOr YoU,Mind Of Mine (Deluxe Edition),ZAYN,2016-03-25,202213,68,pop,0.52,0.513,7,-7.208,0.0256,0.281,0.0,0.0976,0.17,77.903,2018,nonlatin
39,6lvsJDZ7336YmpBzcNGhbe,5ZsFI1h6hIdQRw2ti0hz81,fOoL fOr YoU,Mind Of Mine (Deluxe Edition),ZAYN,2016-03-25,202213,68,uk pop,0.52,0.513,7,-7.208,0.0256,0.281,0.0,0.0976,0.17,77.903,2018,nonlatin
40,7wvYmO5QscgIDDT0eNwbYX,7n2wHs1TKAczGzO7Dd2rGr,Lost In Japan,Lost In Japan,Shawn Mendes,2018-03-23,200133,0,canadian pop,0.726,0.708,7,-6.908,0.356,0.303,0.0,0.348,0.417,105.084,2018,nonlatin
41,7wvYmO5QscgIDDT0eNwbYX,7n2wHs1TKAczGzO7Dd2rGr,Lost In Japan,Lost In Japan,Shawn Mendes,2018-03-23,200133,0,pop,0.726,0.708,7,-6.908,0.356,0.303,0.0,0.348,0.417,105.084,2018,nonlatin
42,7wvYmO5QscgIDDT0eNwbYX,7n2wHs1TKAczGzO7Dd2rGr,Lost In Japan,Lost In Japan,Shawn Mendes,2018-03-23,200133,0,viral pop,0.726,0.708,7,-6.908,0.356,0.303,0.0,0.348,0.417,105.084,2018,nonlatin
43,0u2P5u6lvoDfwTYjAADbn4,"6qqNVTkY8uBg9cP3Jd7DAH,6LuN9FCkKOj5PcnpouEgny",lovely (with Khalid),lovely (with Khalid),"Billie Eilish,Khalid",2018-04-19,200185,91,art pop,0.351,0.296,4,-10.109,0.0333,0.934,0.0,0.095,0.12,115.284,2018,nonlatin
44,0u2P5u6lvoDfwTYjAADbn4,"6qqNVTkY8uBg9cP3Jd7DAH,6LuN9FCkKOj5PcnpouEgny",lovely (with Khalid),lovely (with Khalid),"Billie Eilish,Khalid",2018-04-19,200185,91,pop,0.351,0.296,4,-10.109,0.0333,0.934,0.0,0.095,0.12,115.284,2018,nonlatin
45,0u2P5u6lvoDfwTYjAADbn4,"6qqNVTkY8uBg9cP3Jd7DAH,6LuN9FCkKOj5PcnpouEgny",lovely (with Khalid),lovely (with Khalid),"Billie Eilish,Khalid",2018-04-19,200185,91,pop r&b,0.351,0.296,4,-10.109,0.0333,0.934,0.0,0.095,0.12,115.284,2018,nonlatin
46,4YutJsNwBBInE8vemufpQ8,6KImCVD70vtIoJWnq6nGn3,"Girl Crush - Recorded at Metropolis Studios, London",Spotify Singles,Harry Styles,2017-09-27,243804,71,pop,0.468,0.197,4,-11.727,0.033,0.658,0.0,0.109,0.249,144.212,2018,nonlatin
47,3by8IfnW9dZ2t4pZw1WVxz,6S2OmqARrzebs0tKUEyXyp,Stone Cold,Confident,Demi Lovato,2015-01-01,191307,70,pop,0.419,0.453,8,-7.685,0.0437,0.539,0.0,0.0971,0.356,140.327,2018,nonlatin
48,3by8IfnW9dZ2t4pZw1WVxz,6S2OmqARrzebs0tKUEyXyp,Stone Cold,Confident,Demi Lovato,2015-01-01,191307,70,post-teen pop,0.419,0.453,8,-7.685,0.0437,0.539,0.0,0.0971,0.356,140.327,2018,nonlatin
49,4dMvtp8p5mzCCaA18dgzQy,6VuMaDnrHyPL1p4EHjYLi7,I Don't Wanna Know - Live from Spotify Studios NYC,Spotify Singles,Charlie Puth,2017-08-23,215882,51,pop,0.431,0.0748,11,-13.615,0.0516,0.98,3.24e-06,0.114,0.367,98.188,2018,nonlatin
50,4dMvtp8p5mzCCaA18dgzQy,6VuMaDnrHyPL1p4EHjYLi7,I Don't Wanna Know - Live from Spotify Studios NYC,Spotify Singles,Charlie Puth,2017-08-23,215882,51,viral pop,0.431,0.0748,11,-13.615,0.0516,0.98,3.24e-06,0.114,0.367,98.188,2018,nonlatin
51,2HGymMoOdB4ZYv0AAqYmgF,6xvpfMjWTougrRRtK7iikz,Famous,Famous,Mason Ramsey,2018-04-27,192520,42,contemporary country,0.534,0.815,5,-2.815,0.0278,0.708,0.0,0.111,0.564,159.848,2018,nonlatin
52,2HGymMoOdB4ZYv0AAqYmgF,6xvpfMjWTougrRRtK7iikz,Famous,Famous,Mason Ramsey,2018-04-27,192520,42,country,0.534,0.815,5,-2.815,0.0278,0.708,0.0,0.111,0.564,159.848,2018,nonlatin
53,0v2LUO8oTHnkjQ8MmKuXyk,66CXWjxzNUsdJxJ2JdwvnR,raindrops (an angel cried),Sweetener,Ariana Grande,2018-08-17,37640,63,pop,0.336,0.231,1,-6.217,0.0497,0.942,0.0,0.188,0.429,168.685,2018,nonlatin
54,2P91MQbaiQOfbiz9VqhqKQ,5JZ7CnR6gTvEMKX4g70Amv,I Like Me Better,I met you when I was 18. (the playlist),Lauv,2018-05-31,197436,12,pop,0.752,0.505,9,-7.621,0.253,0.535,2.55e-06,0.104,0.419,91.97,2018,nonlatin
55,4V6MRo0CEAC9MwAm7dkPuL,4nDoRrQiYLoBzwC5BhVJzF,Real Friends,Real Friends,Camila Cabello,2017-12-06,213932,52,dance pop,0.74,0.303,3,-8.612,0.117,0.835,0.0,0.0782,0.819,91.958,2018,nonlatin
56,4V6MRo0CEAC9MwAm7dkPuL,4nDoRrQiYLoBzwC5BhVJzF,Real Friends,Real Friends,Camila Cabello,2017-12-06,213932,52,pop,0.74,0.303,3,-8.612,0.117,0.835,0.0,0.0782,0.819,91.958,2018,nonlatin
57,7FyhrRNRJOZSM8IeuAx7su,2wY79sveU1sp5g7SokKOiI,Burning,The Thrill Of It All (Special Edition),Sam Smith,2017-11-03,203289,0,pop,0.631,0.224,6,-9.383,0.0417,0.885,0.0,0.282,0.365,86.936,2018,nonlatin
58,7FyhrRNRJOZSM8IeuAx7su,2wY79sveU1sp5g7SokKOiI,Burning,The Thrill Of It All (Special Edition),Sam Smith,2017-11-03,203289,0,uk pop,0.631,0.224,6,-9.383,0.0417,0.885,0.0,0.282,0.365,86.936,2018,nonlatin
59,2lCTPCXCGByWqVIqnukCmj,6wwj6pIJdMJJyDQsQVtPzR,Fresh Eyes,Under the Covers,Jess and Gabriel,2017-02-15,206213,34,social media pop,0.401,0.272,0,-12.56,0.0449,0.783,0.0,0.108,0.407,207.686,2018,nonlatin
60,1rqqCSm0Qe4I9rUvWncaom,20JZFwl6HVl6yg8a4H3ZqK,High Hopes,Pray for the Wicked,Panic! At The Disco,2018-06-22,190946,83,modern rock,0.579,0.904,5,-2.729,0.0618,0.193,0.0,0.064,0.681,82.014,2018,nonlatin
61,1rqqCSm0Qe4I9rUvWncaom,20JZFwl6HVl6yg8a4H3ZqK,High Hopes,Pray for the Wicked,Panic! At The Disco,2018-06-22,190946,83,pop,0.579,0.904,5,-2.729,0.0618,0.193,0.0,0.064,0.681,82.014,2018,nonlatin
62,4hTpxQ2ddv12Owtz2GnOAz,7n2wHs1TKAczGzO7Dd2rGr,Act Like You Love Me,Handwritten (Revisited),Shawn Mendes,2015-11-20,205306,50,canadian pop,0.434,0.398,8,-7.789,0.0508,0.691,0.0,0.0991,0.299,167.657,2018,nonlatin
63,4hTpxQ2ddv12Owtz2GnOAz,7n2wHs1TKAczGzO7Dd2rGr,Act Like You Love Me,Handwritten (Revisited),Shawn Mendes,2015-11-20,205306,50,pop,0.434,0.398,8,-7.789,0.0508,0.691,0.0,0.0991,0.299,167.657,2018,nonlatin
64,4hTpxQ2ddv12Owtz2GnOAz,7n2wHs1TKAczGzO7Dd2rGr,Act Like You Love Me,Handwritten (Revisited),Shawn Mendes,2015-11-20,205306,50,viral pop,0.434,0.398,8,-7.789,0.0508,0.691,0.0,0.0991,0.299,167.657,2018,nonlatin
65,6FRLCMO5TUHTexlWo8ym1W,"04gDigrS5kc9YWfZHwBETP,4kYSro6naA4h99UJvo89HB",Girls Like You (feat. Cardi B) - Cardi B Version,Girls Like You (feat. Cardi B),"Maroon 5,Cardi B",2018-05-30,235545,68,pop,0.851,0.541,0,-6.825,0.0505,0.568,0.0,0.13,0.448,124.959,2018,nonlatin
66,6FRLCMO5TUHTexlWo8ym1W,"04gDigrS5kc9YWfZHwBETP,4kYSro6naA4h99UJvo89HB",Girls Like You (feat. Cardi B) - Cardi B Version,Girls Like You (feat. Cardi B),"Maroon 5,Cardi B",2018-05-30,235545,68,rap,0.851,0.541,0,-6.825,0.0505,0.568,0.0,0.13,0.448,124.959,2018,nonlatin
67,33KJ2xFYONOlIYDBg6wPx8,28y6CyJNkGNjJQKrlx4AmN,Personal,Talk To Ya - EP,HRVY,2017-11-30,198040,68,pop,0.755,0.536,8,-5.605,0.12,0.114,0.0,0.0282,0.882,138.969,2018,nonlatin
68,1OG4nxGMy72EklX2DwcN3Z,5pUo3fmmHT8bhCyHE52hA6,Bedroom Floor,Bedroom Floor,Liam Payne,2017-10-20,188346,45,pop,0.597,0.68,1,-7.104,0.0769,0.322,0.000143,0.111,0.195,119.946,2018,nonlatin
69,76cy1WJvNGJTj78UqeA5zr,6M2wZ9GZgrQXHCFfjv46we,IDGAF,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,217946,82,dance pop,0.836,0.544,7,-5.975,0.0943,0.0403,0.0,0.0824,0.51,97.028,2018,nonlatin
70,76cy1WJvNGJTj78UqeA5zr,6M2wZ9GZgrQXHCFfjv46we,IDGAF,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,217946,82,pop,0.836,0.544,7,-5.975,0.0943,0.0403,0.0,0.0824,0.51,97.028,2018,nonlatin
71,76cy1WJvNGJTj78UqeA5zr,6M2wZ9GZgrQXHCFfjv46we,IDGAF,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,217946,82,uk pop,0.836,0.544,7,-5.975,0.0943,0.0403,0.0,0.0824,0.51,97.028,2018,nonlatin
72,3NLnwwAQbbFKcEcV8hDItk,4AK6F7OLvEQ5QYCBNiQWHq,Perfect,Made In The A.M. (Deluxe Edition),One Direction,2015-11-13,230333,81,boy band,0.647,0.823,2,-5.231,0.0762,0.0598,0.0,0.119,0.396,99.933,2018,nonlatin
73,3NLnwwAQbbFKcEcV8hDItk,4AK6F7OLvEQ5QYCBNiQWHq,Perfect,Made In The A.M. (Deluxe Edition),One Direction,2015-11-13,230333,81,pop,0.647,0.823,2,-5.231,0.0762,0.0598,0.0,0.119,0.396,99.933,2018,nonlatin
74,3NLnwwAQbbFKcEcV8hDItk,4AK6F7OLvEQ5QYCBNiQWHq,Perfect,Made In The A.M. (Deluxe Edition),One Direction,2015-11-13,230333,81,post-teen pop,0.647,0.823,2,-5.231,0.0762,0.0598,0.0,0.119,0.396,99.933,2018,nonlatin
75,3NLnwwAQbbFKcEcV8hDItk,4AK6F7OLvEQ5QYCBNiQWHq,Perfect,Made In The A.M. (Deluxe Edition),One Direction,2015-11-13,230333,81,talent show,0.647,0.823,2,-5.231,0.0762,0.0598,0.0,0.119,0.396,99.933,2018,nonlatin
76,5kApwSRDqF5CKclVLw1FBM,2kRfqPViCqYdSGhYSM9R0Q,Dead,Dead,Madison Beer,2017-05-19,194826,0,pop,0.583,0.7,2,-4.969,0.211,0.4,0.0,0.183,0.553,103.072,2018,nonlatin
77,2dLLR6qlu5UJ5gk0dKz0h3,163tK9Wjr9P9DmM0AVK7lm,Royals,Pure Heroine,Lorde,2013-09-27,190185,84,art pop,0.674,0.428,7,-9.504,0.122,0.121,0.0,0.132,0.337,84.878,2018,nonlatin
78,2dLLR6qlu5UJ5gk0dKz0h3,163tK9Wjr9P9DmM0AVK7lm,Royals,Pure Heroine,Lorde,2013-09-27,190185,84,metropopolis,0.674,0.428,7,-9.504,0.122,0.121,0.0,0.132,0.337,84.878,2018,nonlatin
79,2dLLR6qlu5UJ5gk0dKz0h3,163tK9Wjr9P9DmM0AVK7lm,Royals,Pure Heroine,Lorde,2013-09-27,190185,84,nz pop,0.674,0.428,7,-9.504,0.122,0.121,0.0,0.132,0.337,84.878,2018,nonlatin
80,2dLLR6qlu5UJ5gk0dKz0h3,163tK9Wjr9P9DmM0AVK7lm,Royals,Pure Heroine,Lorde,2013-09-27,190185,84,pop,0.674,0.428,7,-9.504,0.122,0.121,0.0,0.132,0.337,84.878,2018,nonlatin
81,1wMALZpuqAy7amQsFBWQ8m,4dpARuHxo51G3z768sgnrY,All I Ask,25,Adele,2016-06-24,271800,1,british soul,0.587,0.283,4,-5.473,0.0279,0.882,0.0,0.149,0.343,141.961,2018,nonlatin
82,1wMALZpuqAy7amQsFBWQ8m,4dpARuHxo51G3z768sgnrY,All I Ask,25,Adele,2016-06-24,271800,1,pop,0.587,0.283,4,-5.473,0.0279,0.882,0.0,0.149,0.343,141.961,2018,nonlatin
83,1wMALZpuqAy7amQsFBWQ8m,4dpARuHxo51G3z768sgnrY,All I Ask,25,Adele,2016-06-24,271800,1,pop soul,0.587,0.283,4,-5.473,0.0279,0.882,0.0,0.149,0.343,141.961,2018,nonlatin
84,1wMALZpuqAy7amQsFBWQ8m,4dpARuHxo51G3z768sgnrY,All I Ask,25,Adele,2016-06-24,271800,1,uk pop,0.587,0.283,4,-5.473,0.0279,0.882,0.0,0.149,0.343,141.961,2018,nonlatin
85,0afhq8XCExXpqazXczTSve,6eUKZXaKkcviH0Ku9w2n3V,Galway Girl,÷ (Deluxe),Ed Sheeran,2017-03-03,170826,81,pop,0.624,0.876,9,-3.374,0.1,0.0735,0.0,0.327,0.781,99.943,2018,nonlatin
