,spotify_id,artist_id,track_name,album_name,artist_name,date,duration,pop,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,is_latin,artist_latin_status
467,285pBltuF7vW8TeWk8hdRR,4MCBfE4596Uoi2O4DtmEMz,Lucid Dreams,Goodbye & Good Riddance,Juice WRLD,2018-12-10,239835,86,rap,0.511,0.566,6,-7.23,0.2,0.349,0.0,0.34,0.218,83.903,2019,nonlatin,nonlatin
468,1V1NpX9DlBb9koXof9nIBF,5ZsFI1h6hIdQRw2ti0hz81,Good Years,Icarus Falls,ZAYN,2018-12-13,180120,0,pop,0.639,0.411,2,-5.979,0.042,0.55,0.0,0.141,0.158,96.965,2019,nonlatin,nonlatin
469,1V1NpX9DlBb9koXof9nIBF,5ZsFI1h6hIdQRw2ti0hz81,Good Years,Icarus Falls,ZAYN,2018-12-13,180120,0,uk pop,0.639,0.411,2,-5.979,0.042,0.55,0.0,0.141,0.158,96.965,2019,nonlatin,nonlatin
470,4kV4N9D1iKVxx1KLvtTpjS,66CXWjxzNUsdJxJ2JdwvnR,"break up with your girlfriend, i'm bored","thank u, next",Ariana Grande,2019-02-08,190440,78,pop,0.726,0.554,5,-5.29,0.0917,0.0421,0.0,0.106,0.335,169.999,2019,nonlatin,nonlatin
471,07O3JR3PRzTaNwYwNFpxDe,3JKrNnhjEv9h3fyKhQpylb,Sin in Your Skin,Sin in Your Skin,Aidan Martin,2018-11-30,237338,42,uk pop,0.486,0.267,7,-11.511,0.0535,0.869,0.0,0.156,0.21,75.664,2019,nonlatin,nonlatin
472,7oXVcabTfo1qmLyG0k12qC,4MB9CqgEa0TtpVSEkoSlW1,Missing You,Missing You,Blake McGrath,2017-11-01,240944,0,canadian pop,0.315,0.46,8,-5.912,0.0382,0.665,0.0,0.116,0.393,81.12,2019,nonlatin,nonlatin
473,2BgEsaKNfHUdlh97KmvFyo,1zNqDE7qDGCsyzJwohVaoX,2002,Speak Your Mind (Deluxe),Anne-Marie,2018-04-27,186986,83,pop,0.697,0.683,1,-2.881,0.117,0.0372,0.0,0.137,0.603,96.133,2019,nonlatin,nonlatin
474,5yVIlYEHZxQVLyInCdldoS,4IWBUUAFIplrNtaOHcJPRM,Impossible,James Arthur (Deluxe),James Arthur,2013-11-04,209440,80,pop,0.376,0.695,0,-4.782,0.0933,0.135,0.0,0.11,0.302,169.533,2019,nonlatin,nonlatin
475,5yVIlYEHZxQVLyInCdldoS,4IWBUUAFIplrNtaOHcJPRM,Impossible,James Arthur (Deluxe),James Arthur,2013-11-04,209440,80,talent show,0.376,0.695,0,-4.782,0.0933,0.135,0.0,0.11,0.302,169.533,2019,nonlatin,nonlatin
476,5yVIlYEHZxQVLyInCdldoS,4IWBUUAFIplrNtaOHcJPRM,Impossible,James Arthur (Deluxe),James Arthur,2013-11-04,209440,80,uk pop,0.376,0.695,0,-4.782,0.0933,0.135,0.0,0.11,0.302,169.533,2019,nonlatin,nonlatin
477,3fd5jcZKAzoiivM4ZDwhyU,57WHJIHrjOE3iAxpihhMnp,Two of Us,Two of Us,Louis Tomlinson,2019-03-07,217855,50,pop,0.614,0.605,0,-5.411,0.0321,0.226,0.0,0.124,0.329,127.107,2019,nonlatin,nonlatin
478,2ib06VOzS0jXbutWiPHPNX,28y6CyJNkGNjJQKrlx4AmN,I Don't Think About You,I Don’t Think About You,HRVY,2018-12-07,181580,39,pop,0.683,0.375,11,-7.065,0.122,0.701,2.63e-05,0.1,0.581,175.812,2019,nonlatin,nonlatin
479,0STK94RxUulYqWzwFlyAb5,6S2OmqARrzebs0tKUEyXyp,Sober,Sober,Demi Lovato,2018-06-21,197893,67,pop,0.397,0.303,1,-10.413,0.11,0.798,4.16e-06,0.0824,0.17,170.22,2019,nonlatin,nonlatin
480,0STK94RxUulYqWzwFlyAb5,6S2OmqARrzebs0tKUEyXyp,Sober,Sober,Demi Lovato,2018-06-21,197893,67,post-teen pop,0.397,0.303,1,-10.413,0.11,0.798,4.16e-06,0.0824,0.17,170.22,2019,nonlatin,nonlatin
481,4G4EoG2Dk7kjisJKv9DP5h,55fhWPvDiMpLnE4ZzNXZyW,Mad at You (with Gallant),Mad at You (with Gallant),Noah Cyrus,2018-09-07,226746,49,alt z,0.359,0.421,5,-4.069,0.0356,0.818,0.0,0.153,0.499,161.244,2019,nonlatin,nonlatin
482,4G4EoG2Dk7kjisJKv9DP5h,55fhWPvDiMpLnE4ZzNXZyW,Mad at You (with Gallant),Mad at You (with Gallant),Noah Cyrus,2018-09-07,226746,49,pop,0.359,0.421,5,-4.069,0.0356,0.818,0.0,0.153,0.499,161.244,2019,nonlatin,nonlatin
483,4G4EoG2Dk7kjisJKv9DP5h,55fhWPvDiMpLnE4ZzNXZyW,Mad at You (with Gallant),Mad at You (with Gallant),Noah Cyrus,2018-09-07,226746,49,alternative r&b,0.359,0.421,5,-4.069,0.0356,0.818,0.0,0.153,0.499,161.244,2019,nonlatin,nonlatin
484,4G4EoG2Dk7kjisJKv9DP5h,7wFDo161xYdeaiLz3KIHoM,Mad at You (with Gallant),Mad at You (with Gallant),Gallant,2018-09-07,226746,49,alt z,0.359,0.421,5,-4.069,0.0356,0.818,0.0,0.153,0.499,161.244,2019,nonlatin,nonlatin
485,4G4EoG2Dk7kjisJKv9DP5h,7wFDo161xYdeaiLz3KIHoM,Mad at You (with Gallant),Mad at You (with Gallant),Gallant,2018-09-07,226746,49,pop,0.359,0.421,5,-4.069,0.0356,0.818,0.0,0.153,0.499,161.244,2019,nonlatin,nonlatin
486,4G4EoG2Dk7kjisJKv9DP5h,7wFDo161xYdeaiLz3KIHoM,Mad at You (with Gallant),Mad at You (with Gallant),Gallant,2018-09-07,226746,49,alternative r&b,0.359,0.421,5,-4.069,0.0356,0.818,0.0,0.153,0.499,161.244,2019,nonlatin,nonlatin
487,2jHDXNIbElEsxxPQ0EVspA,5Y8eJDj37KhaEeqbVO7Ag1,Open Arms,Open Arms,PRETTYMUCH,2017-10-27,186042,48,boy band,0.688,0.425,11,-6.394,0.0851,0.146,0.0,0.447,0.211,139.794,2019,nonlatin,nonlatin
488,2jHDXNIbElEsxxPQ0EVspA,5Y8eJDj37KhaEeqbVO7Ag1,Open Arms,Open Arms,PRETTYMUCH,2017-10-27,186042,48,post-teen pop,0.688,0.425,11,-6.394,0.0851,0.146,0.0,0.447,0.211,139.794,2019,nonlatin,nonlatin
489,2jHDXNIbElEsxxPQ0EVspA,5Y8eJDj37KhaEeqbVO7Ag1,Open Arms,Open Arms,PRETTYMUCH,2017-10-27,186042,48,teen pop,0.688,0.425,11,-6.394,0.0851,0.146,0.0,0.447,0.211,139.794,2019,nonlatin,nonlatin
490,18xmRkPWE0sGUzFyNNAAhN,20JZFwl6HVl6yg8a4H3ZqK,Dying in LA,Pray for the Wicked,Panic! At The Disco,2018-06-22,229053,56,modern rock,0.346,0.35,2,-4.988,0.0328,0.876,1.98e-06,0.0708,0.315,126.444,2019,nonlatin,nonlatin
491,18xmRkPWE0sGUzFyNNAAhN,20JZFwl6HVl6yg8a4H3ZqK,Dying in LA,Pray for the Wicked,Panic! At The Disco,2018-06-22,229053,56,pop,0.346,0.35,2,-4.988,0.0328,0.876,1.98e-06,0.0708,0.315,126.444,2019,nonlatin,nonlatin
492,3BtA1koBtnClfirgg4BpjI,59mjRp0i1B8oWSSMmGWJlJ,Thief,Thief,Ansel Elgort,2017-01-27,220680,55,post-teen pop,0.592,0.741,1,-3.792,0.0842,0.0251,0.0,0.111,0.379,180.038,2019,nonlatin,nonlatin
493,3BtA1koBtnClfirgg4BpjI,59mjRp0i1B8oWSSMmGWJlJ,Thief,Thief,Ansel Elgort,2017-01-27,220680,55,teen pop,0.592,0.741,1,-3.792,0.0842,0.0251,0.0,0.111,0.379,180.038,2019,nonlatin,nonlatin
494,29fRTIKsJhLUJoldM89GZS,06HL4z0CvFAxyc27GXpf02,You Need To Calm Down,You Need To Calm Down,Taylor Swift,2019-06-14,171386,15,pop,0.768,0.678,2,-5.604,0.0505,0.00838,0.0,0.0596,0.706,85.025,2019,nonlatin,nonlatin
495,6Up545NUflOiXo8cEraH49,40LHVA5BTQp9RxHOQ9JPYj,You Say,Look Up Child,Lauren Daigle,2018-09-07,274693,77,ccm,0.494,0.632,5,-6.89,0.0342,0.682,0.0,0.0869,0.0797,147.873,2019,nonlatin,nonlatin
496,6Up545NUflOiXo8cEraH49,40LHVA5BTQp9RxHOQ9JPYj,You Say,Look Up Child,Lauren Daigle,2018-09-07,274693,77,christian alternative rock,0.494,0.632,5,-6.89,0.0342,0.682,0.0,0.0869,0.0797,147.873,2019,nonlatin,nonlatin
497,6Up545NUflOiXo8cEraH49,40LHVA5BTQp9RxHOQ9JPYj,You Say,Look Up Child,Lauren Daigle,2018-09-07,274693,77,christian music,0.494,0.632,5,-6.89,0.0342,0.682,0.0,0.0869,0.0797,147.873,2019,nonlatin,nonlatin
498,6vsV4D8BM6PioRr1UOx0n2,6qqNVTkY8uBg9cP3Jd7DAH,you should see me in a crown,you should see me in a crown,Billie Eilish,2018-07-18,180566,0,art pop,0.697,0.552,1,-10.271,0.196,0.479,0.127,0.147,0.278,75.235,2019,nonlatin,nonlatin
499,6vsV4D8BM6PioRr1UOx0n2,6qqNVTkY8uBg9cP3Jd7DAH,you should see me in a crown,you should see me in a crown,Billie Eilish,2018-07-18,180566,0,pop,0.697,0.552,1,-10.271,0.196,0.479,0.127,0.147,0.278,75.235,2019,nonlatin,nonlatin
500,4WzhjxvLP95y7AMDy0Atwb,2wUjUUtkb5lvLKcGKsKqsR,Out Of Love,The Pains Of Growing,Alessia Cara,2018-11-30,227693,73,canadian contemporary r&b,0.481,0.267,7,-9.249,0.0339,0.8,0.0,0.249,0.137,117.64,2019,nonlatin,nonlatin
501,4WzhjxvLP95y7AMDy0Atwb,2wUjUUtkb5lvLKcGKsKqsR,Out Of Love,The Pains Of Growing,Alessia Cara,2018-11-30,227693,73,canadian pop,0.481,0.267,7,-9.249,0.0339,0.8,0.0,0.249,0.137,117.64,2019,nonlatin,nonlatin
502,4WzhjxvLP95y7AMDy0Atwb,2wUjUUtkb5lvLKcGKsKqsR,Out Of Love,The Pains Of Growing,Alessia Cara,2018-11-30,227693,73,pop,0.481,0.267,7,-9.249,0.0339,0.8,0.0,0.249,0.137,117.64,2019,nonlatin,nonlatin
503,6D5zOotZNjLN98bXOfhAYm,3gIRvgZssIb9aiirIg0nI3,selfish,"summer,",Jeremy Zucker,2018-09-28,198906,45,alt z,0.536,0.413,7,-9.008,0.385,0.521,1.71e-06,0.104,0.668,80.814,2019,nonlatin,nonlatin
504,6D5zOotZNjLN98bXOfhAYm,3gIRvgZssIb9aiirIg0nI3,selfish,"summer,",Jeremy Zucker,2018-09-28,198906,45,electropop,0.536,0.413,7,-9.008,0.385,0.521,1.71e-06,0.104,0.668,80.814,2019,nonlatin,nonlatin
505,6D5zOotZNjLN98bXOfhAYm,3gIRvgZssIb9aiirIg0nI3,selfish,"summer,",Jeremy Zucker,2018-09-28,198906,45,pop,0.536,0.413,7,-9.008,0.385,0.521,1.71e-06,0.104,0.668,80.814,2019,nonlatin,nonlatin
506,4MsUsFfWseB9M2plGJyuIw,06HL4z0CvFAxyc27GXpf02,ME! (feat. Brendon Urie of Panic! At The Disco),ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,2019-04-26,193040,12,pop,0.614,0.839,0,-4.143,0.0702,0.0291,0.0,0.112,0.657,182.123,2019,nonlatin,nonlatin
507,4MsUsFfWseB9M2plGJyuIw,06HL4z0CvFAxyc27GXpf02,ME! (feat. Brendon Urie of Panic! At The Disco),ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,2019-04-26,193040,12,modern rock,0.614,0.839,0,-4.143,0.0702,0.0291,0.0,0.112,0.657,182.123,2019,nonlatin,nonlatin
508,4MsUsFfWseB9M2plGJyuIw,6eYFryfcEu3QSq59D62wZQ,ME! (feat. Brendon Urie of Panic! At The Disco),ME! (feat. Brendon Urie of Panic! At The Disco),Brendon Urie,2019-04-26,193040,12,pop,0.614,0.839,0,-4.143,0.0702,0.0291,0.0,0.112,0.657,182.123,2019,nonlatin,unknown
509,4MsUsFfWseB9M2plGJyuIw,6eYFryfcEu3QSq59D62wZQ,ME! (feat. Brendon Urie of Panic! At The Disco),ME! (feat. Brendon Urie of Panic! At The Disco),Brendon Urie,2019-04-26,193040,12,modern rock,0.614,0.839,0,-4.143,0.0702,0.0291,0.0,0.112,0.657,182.123,2019,nonlatin,unknown
510,4MsUsFfWseB9M2plGJyuIw,20JZFwl6HVl6yg8a4H3ZqK,ME! (feat. Brendon Urie of Panic! At The Disco),ME! (feat. Brendon Urie of Panic! At The Disco),Panic! At The Disco,2019-04-26,193040,12,pop,0.614,0.839,0,-4.143,0.0702,0.0291,0.0,0.112,0.657,182.123,2019,nonlatin,nonlatin
511,4MsUsFfWseB9M2plGJyuIw,20JZFwl6HVl6yg8a4H3ZqK,ME! (feat. Brendon Urie of Panic! At The Disco),ME! (feat. Brendon Urie of Panic! At The Disco),Panic! At The Disco,2019-04-26,193040,12,modern rock,0.614,0.839,0,-4.143,0.0702,0.0291,0.0,0.112,0.657,182.123,2019,nonlatin,nonlatin
512,5w7wuzMzsDer96KqxafeRK,6qqNVTkY8uBg9cP3Jd7DAH,COPYCAT,dont smile at me,Billie Eilish,2017-12-22,194711,75,art pop,0.679,0.388,4,-10.977,0.0932,0.353,9.25e-05,0.341,0.234,124.909,2019,nonlatin,nonlatin
513,5w7wuzMzsDer96KqxafeRK,6qqNVTkY8uBg9cP3Jd7DAH,COPYCAT,dont smile at me,Billie Eilish,2017-12-22,194711,75,pop,0.679,0.388,4,-10.977,0.0932,0.353,9.25e-05,0.341,0.234,124.909,2019,nonlatin,nonlatin
514,1RRZSm4akqNyMOsPUhw4cb,7n2wHs1TKAczGzO7Dd2rGr,Because I Had You,Shawn Mendes,Shawn Mendes,2018-05-25,142480,59,canadian pop,0.559,0.337,7,-9.751,0.404,0.331,0.0,0.311,0.705,203.231,2019,nonlatin,nonlatin
515,1RRZSm4akqNyMOsPUhw4cb,7n2wHs1TKAczGzO7Dd2rGr,Because I Had You,Shawn Mendes,Shawn Mendes,2018-05-25,142480,59,pop,0.559,0.337,7,-9.751,0.404,0.331,0.0,0.311,0.705,203.231,2019,nonlatin,nonlatin
516,1RRZSm4akqNyMOsPUhw4cb,7n2wHs1TKAczGzO7Dd2rGr,Because I Had You,Shawn Mendes,Shawn Mendes,2018-05-25,142480,59,viral pop,0.559,0.337,7,-9.751,0.404,0.331,0.0,0.311,0.705,203.231,2019,nonlatin,nonlatin
517,4RtlhOoWNO5ReUwdmTdTcG,4GNC7GD6oZMSxPGyXy4MNB,Headspace,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,306801,54,pop,0.368,0.228,11,-9.183,0.0335,0.865,1.99e-06,0.111,0.194,146.881,2019,nonlatin,nonlatin
518,4RtlhOoWNO5ReUwdmTdTcG,4GNC7GD6oZMSxPGyXy4MNB,Headspace,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2019-05-17,306801,54,uk pop,0.368,0.228,11,-9.183,0.0335,0.865,1.99e-06,0.111,0.194,146.881,2019,nonlatin,nonlatin
519,3RauEVgRgj1IuWdJ9fDs70,06HL4z0CvFAxyc27GXpf02,The Man,Lover,Taylor Swift,2019-08-23,190360,87,pop,0.777,0.658,0,-5.191,0.054,0.0767,0.0,0.0901,0.633,110.048,2019,nonlatin,nonlatin
520,2cKovq3l6OJjhVVDbVKOsr,5F1aoppMtU3OMiltO8ymJ2,The Other Side,The Greatest Showman (Original Motion Picture Soundtrack),Hugh Jackman,2017-12-08,214373,75,hollywood,0.638,0.795,0,-8.45,0.302,0.00433,0.00139,0.153,0.31,153.99,2019,nonlatin,nonlatin
521,2cKovq3l6OJjhVVDbVKOsr,5F1aoppMtU3OMiltO8ymJ2,The Other Side,The Greatest Showman (Original Motion Picture Soundtrack),Hugh Jackman,2017-12-08,214373,75,show tunes,0.638,0.795,0,-8.45,0.302,0.00433,0.00139,0.153,0.31,153.99,2019,nonlatin,nonlatin
522,2cKovq3l6OJjhVVDbVKOsr,5F1aoppMtU3OMiltO8ymJ2,The Other Side,The Greatest Showman (Original Motion Picture Soundtrack),Hugh Jackman,2017-12-08,214373,75,movie tunes,0.638,0.795,0,-8.45,0.302,0.00433,0.00139,0.153,0.31,153.99,2019,nonlatin,nonlatin
523,2cKovq3l6OJjhVVDbVKOsr,5F1aoppMtU3OMiltO8ymJ2,The Other Side,The Greatest Showman (Original Motion Picture Soundtrack),Hugh Jackman,2017-12-08,214373,75,post-teen pop,0.638,0.795,0,-8.45,0.302,0.00433,0.00139,0.153,0.31,153.99,2019,nonlatin,nonlatin
524,2cKovq3l6OJjhVVDbVKOsr,6U1dBXJhC8gXFjamvFTmHg,The Other Side,The Greatest Showman (Original Motion Picture Soundtrack),Zac Efron,2017-12-08,214373,75,hollywood,0.638,0.795,0,-8.45,0.302,0.00433,0.00139,0.153,0.31,153.99,2019,nonlatin,nonlatin
525,2cKovq3l6OJjhVVDbVKOsr,6U1dBXJhC8gXFjamvFTmHg,The Other Side,The Greatest Showman (Original Motion Picture Soundtrack),Zac Efron,2017-12-08,214373,75,show tunes,0.638,0.795,0,-8.45,0.302,0.00433,0.00139,0.153,0.31,153.99,2019,nonlatin,nonlatin
526,2cKovq3l6OJjhVVDbVKOsr,6U1dBXJhC8gXFjamvFTmHg,The Other Side,The Greatest Showman (Original Motion Picture Soundtrack),Zac Efron,2017-12-08,214373,75,movie tunes,0.638,0.795,0,-8.45,0.302,0.00433,0.00139,0.153,0.31,153.99,2019,nonlatin,nonlatin
527,2cKovq3l6OJjhVVDbVKOsr,6U1dBXJhC8gXFjamvFTmHg,The Other Side,The Greatest Showman (Original Motion Picture Soundtrack),Zac Efron,2017-12-08,214373,75,post-teen pop,0.638,0.795,0,-8.45,0.302,0.00433,0.00139,0.153,0.31,153.99,2019,nonlatin,nonlatin
528,0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,Can I Be Him,Back from the Edge,James Arthur,2016-10-28,246880,81,pop,0.696,0.543,11,-6.164,0.0489,0.308,0.0,0.0939,0.479,107.969,2019,nonlatin,nonlatin
529,0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,Can I Be Him,Back from the Edge,James Arthur,2016-10-28,246880,81,talent show,0.696,0.543,11,-6.164,0.0489,0.308,0.0,0.0939,0.479,107.969,2019,nonlatin,nonlatin
530,0VhgEqMTNZwYL1ARDLLNCX,4IWBUUAFIplrNtaOHcJPRM,Can I Be Him,Back from the Edge,James Arthur,2016-10-28,246880,81,uk pop,0.696,0.543,11,-6.164,0.0489,0.308,0.0,0.0939,0.479,107.969,2019,nonlatin,nonlatin
531,7wC5eZcFS1Q1BsQ35DU6H4,6qqNVTkY8uBg9cP3Jd7DAH,come out and play,come out and play,Billie Eilish,2018-11-20,210375,68,art pop,0.64,0.321,0,-14.604,0.0931,0.693,0.0307,0.114,0.177,145.045,2019,nonlatin,nonlatin
532,7wC5eZcFS1Q1BsQ35DU6H4,6qqNVTkY8uBg9cP3Jd7DAH,come out and play,come out and play,Billie Eilish,2018-11-20,210375,68,pop,0.64,0.321,0,-14.604,0.0931,0.693,0.0307,0.114,0.177,145.045,2019,nonlatin,nonlatin
533,6w8pFOKn42O418qwcQElZ3,3QSQFmccmX81fWCUSPTS7y,Waves,A Place We Knew,Dean Lewis,2019-03-22,240013,77,australian pop,0.518,0.729,11,-7.193,0.0452,0.183,0.0,0.0643,0.343,156.879,2019,nonlatin,nonlatin
534,6w8pFOKn42O418qwcQElZ3,3QSQFmccmX81fWCUSPTS7y,Waves,A Place We Knew,Dean Lewis,2019-03-22,240013,77,pop,0.518,0.729,11,-7.193,0.0452,0.183,0.0,0.0643,0.343,156.879,2019,nonlatin,nonlatin
535,4AJYZCO5HQdmtPkfrXyJUa,4HLVASaI7mpSxzIGZSRJVa,Not Giving Up,Tokyo Hotel (Demos) - EP,Roadtrip,2017-10-01,204285,19,social media pop,0.57,0.687,4,-4.2,0.126,0.31,0.0,0.177,0.624,167.935,2019,nonlatin,nonlatin
536,4AJYZCO5HQdmtPkfrXyJUa,4HLVASaI7mpSxzIGZSRJVa,Not Giving Up,Tokyo Hotel (Demos) - EP,Roadtrip,2017-10-01,204285,19,teen pop,0.57,0.687,4,-4.2,0.126,0.31,0.0,0.177,0.624,167.935,2019,nonlatin,nonlatin
537,60cYr5uuMoxvyuIx45rGEW,5IH6FPUwQTxPSXurCrcIov,Boy In The Bubble,Narrated For You,Alec Benjamin,2018-11-16,181705,70,alt z,0.817,0.578,11,-7.579,0.0824,0.224,0.00103,0.251,0.851,143.982,2019,nonlatin,nonlatin
538,60cYr5uuMoxvyuIx45rGEW,5IH6FPUwQTxPSXurCrcIov,Boy In The Bubble,Narrated For You,Alec Benjamin,2018-11-16,181705,70,pop,0.817,0.578,11,-7.579,0.0824,0.224,0.00103,0.251,0.851,143.982,2019,nonlatin,nonlatin
539,60cYr5uuMoxvyuIx45rGEW,5IH6FPUwQTxPSXurCrcIov,Boy In The Bubble,Narrated For You,Alec Benjamin,2018-11-16,181705,70,pov: indie,0.817,0.578,11,-7.579,0.0824,0.224,0.00103,0.251,0.851,143.982,2019,nonlatin,nonlatin
540,6700Z4Izi8EbB6JNthU6Ma,4GNC7GD6oZMSxPGyXy4MNB,Hold Me While You Wait,Hold Me While You Wait,Lewis Capaldi,2019-05-03,205686,67,pop,0.688,0.53,11,-5.507,0.0333,0.443,0.0,0.0995,0.162,106.958,2019,nonlatin,nonlatin
541,6700Z4Izi8EbB6JNthU6Ma,4GNC7GD6oZMSxPGyXy4MNB,Hold Me While You Wait,Hold Me While You Wait,Lewis Capaldi,2019-05-03,205686,67,uk pop,0.688,0.53,11,-5.507,0.0333,0.443,0.0,0.0995,0.162,106.958,2019,nonlatin,nonlatin
542,5Il6Oe7lr5XM7A0cWbVQtr,66CXWjxzNUsdJxJ2JdwvnR,bad idea,"thank u, next",Ariana Grande,2019-02-08,267106,68,pop,0.847,0.579,1,-5.314,0.0719,0.0268,0.0545,0.102,0.569,137.998,2019,nonlatin,nonlatin
543,2VxeLyX666F8uXCJ0dZF8B,1HY2Jd0NmPuamShAr6KMms,Shallow,A Star Is Born Soundtrack,Lady Gaga,2018-10-05,215733,86,art pop,0.572,0.385,7,-6.362,0.0308,0.371,0.0,0.231,0.323,95.799,2019,nonlatin,nonlatin
544,2VxeLyX666F8uXCJ0dZF8B,1HY2Jd0NmPuamShAr6KMms,Shallow,A Star Is Born Soundtrack,Lady Gaga,2018-10-05,215733,86,dance pop,0.572,0.385,7,-6.362,0.0308,0.371,0.0,0.231,0.323,95.799,2019,nonlatin,nonlatin
545,2VxeLyX666F8uXCJ0dZF8B,1HY2Jd0NmPuamShAr6KMms,Shallow,A Star Is Born Soundtrack,Lady Gaga,2018-10-05,215733,86,pop,0.572,0.385,7,-6.362,0.0308,0.371,0.0,0.231,0.323,95.799,2019,nonlatin,nonlatin
546,2VxeLyX666F8uXCJ0dZF8B,1HY2Jd0NmPuamShAr6KMms,Shallow,A Star Is Born Soundtrack,Lady Gaga,2018-10-05,215733,86,hollywood,0.572,0.385,7,-6.362,0.0308,0.371,0.0,0.231,0.323,95.799,2019,nonlatin,nonlatin
547,2VxeLyX666F8uXCJ0dZF8B,4VIvfOurcf0vuLRxLkGnIG,Shallow,A Star Is Born Soundtrack,Bradley Cooper,2018-10-05,215733,86,art pop,0.572,0.385,7,-6.362,0.0308,0.371,0.0,0.231,0.323,95.799,2019,nonlatin,nonlatin
548,2VxeLyX666F8uXCJ0dZF8B,4VIvfOurcf0vuLRxLkGnIG,Shallow,A Star Is Born Soundtrack,Bradley Cooper,2018-10-05,215733,86,dance pop,0.572,0.385,7,-6.362,0.0308,0.371,0.0,0.231,0.323,95.799,2019,nonlatin,nonlatin
549,2VxeLyX666F8uXCJ0dZF8B,4VIvfOurcf0vuLRxLkGnIG,Shallow,A Star Is Born Soundtrack,Bradley Cooper,2018-10-05,215733,86,pop,0.572,0.385,7,-6.362,0.0308,0.371,0.0,0.231,0.323,95.799,2019,nonlatin,nonlatin
550,2VxeLyX666F8uXCJ0dZF8B,4VIvfOurcf0vuLRxLkGnIG,Shallow,A Star Is Born Soundtrack,Bradley Cooper,2018-10-05,215733,86,hollywood,0.572,0.385,7,-6.362,0.0308,0.371,0.0,0.231,0.323,95.799,2019,nonlatin,nonlatin
551,69vToJ9BMbbLlFZo7k7A7B,6ydoSd3N2mwgwBHtF6K7eX,You Are The Reason,Only Human (Deluxe),Calum Scott,2018-03-09,204326,81,pop,0.329,0.235,10,-7.699,0.0303,0.918,0.0,0.137,0.22,171.006,2019,nonlatin,nonlatin
552,3HVWdVOQ0ZA45FuZGSfvns,6eUKZXaKkcviH0Ku9w2n3V,I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Ed Sheeran,2019-05-10,219946,79,canadian pop,0.798,0.675,6,-5.041,0.0442,0.0912,0.0,0.0894,0.842,101.956,2019,nonlatin,nonlatin
553,3HVWdVOQ0ZA45FuZGSfvns,6eUKZXaKkcviH0Ku9w2n3V,I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Ed Sheeran,2019-05-10,219946,79,pop,0.798,0.675,6,-5.041,0.0442,0.0912,0.0,0.0894,0.842,101.956,2019,nonlatin,nonlatin
554,3HVWdVOQ0ZA45FuZGSfvns,1uNFoZAHBGtllmzznpCI3s,I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Justin Bieber,2019-05-10,219946,79,canadian pop,0.798,0.675,6,-5.041,0.0442,0.0912,0.0,0.0894,0.842,101.956,2019,nonlatin,nonlatin
555,3HVWdVOQ0ZA45FuZGSfvns,1uNFoZAHBGtllmzznpCI3s,I Don't Care (with Justin Bieber),I Don't Care (with Justin Bieber),Justin Bieber,2019-05-10,219946,79,pop,0.798,0.675,6,-5.041,0.0442,0.0912,0.0,0.0894,0.842,101.956,2019,nonlatin,nonlatin
556,0Ryd8975WihbObpp5cPW1t,66CXWjxzNUsdJxJ2JdwvnR,boyfriend (with Social House),boyfriend,Ariana Grande,2019-08-02,186106,81,pop,0.4,0.795,10,-3.731,0.461,0.119,0.0,0.159,0.702,190.097,2019,nonlatin,nonlatin
557,0Ryd8975WihbObpp5cPW1t,5UjifI1TYefXWn9GdqDOHl,boyfriend (with Social House),boyfriend,Social House,2019-08-02,186106,81,pop,0.4,0.795,10,-3.731,0.461,0.119,0.0,0.159,0.702,190.097,2019,nonlatin,unknown
558,0vDIjw6CATd4C94ZH96B6L,3JKrNnhjEv9h3fyKhQpylb,Punchline (Acoustic),Punchline,Aidan Martin,2018-03-30,242442,41,uk pop,0.395,0.422,1,-5.931,0.038,0.709,0.0,0.111,0.34,95.509,2019,nonlatin,nonlatin
559,5xh8yaN8U7H0nkkesxUax4,3QSQFmccmX81fWCUSPTS7y,Lose My Mind,Same Kind Of Different,Dean Lewis,2017-05-12,200880,60,australian pop,0.554,0.642,8,-6.637,0.0306,0.047,0.0,0.121,0.228,128.039,2019,nonlatin,nonlatin
560,5xh8yaN8U7H0nkkesxUax4,3QSQFmccmX81fWCUSPTS7y,Lose My Mind,Same Kind Of Different,Dean Lewis,2017-05-12,200880,60,pop,0.554,0.642,8,-6.637,0.0306,0.047,0.0,0.121,0.228,128.039,2019,nonlatin,nonlatin
561,0NYJUJaDCvrkMQQt4WSrVU,5NhgsV7qPWHZqYEMKzbYvo,This Mountain,This Mountain,Faouzia,2018-10-05,142259,59,alt z,0.675,0.93,11,-3.131,0.069,0.215,0.0,0.0638,0.595,129.965,2019,nonlatin,nonlatin
