,spotify_id,artist_id,track_name,album_name,artist_name,date,duration,pop,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,is_latin
16,3V8UKqhEK5zBkBb6d6ub8i,"5hdhHgpxyniooUiQVaPxQ0,1fux65HMCBvfJHqlBc4Nno,4q3ewBCX7sLwd24euuV69X,1TtXnWcUs0FCkaZDPGYHdf,1i8SpTcr7yvPOmcqrbnVXY,1SupJlEpv7RS2tPNRaHViT",Te Boté - Remix,Te Boté (Remix),"Nio Garcia,Casper Magico,Bad Bunny,Darell,Ozuna,Nicky Jam",2018-04-13,417920,78,reggaeton flow,0.903,0.675,11,-3.445,0.214,0.542,1.28e-05,0.0595,0.442,96.507,2018,latin
17,3V8UKqhEK5zBkBb6d6ub8i,"5hdhHgpxyniooUiQVaPxQ0,1fux65HMCBvfJHqlBc4Nno,4q3ewBCX7sLwd24euuV69X,1TtXnWcUs0FCkaZDPGYHdf,1i8SpTcr7yvPOmcqrbnVXY,1SupJlEpv7RS2tPNRaHViT",Te Boté - Remix,Te Boté (Remix),"Nio Garcia,Casper Magico,Bad Bunny,Darell,Ozuna,Nicky Jam",2018-04-13,417920,78,latin hip hop,0.903,0.675,11,-3.445,0.214,0.542,1.28e-05,0.0595,0.442,96.507,2018,latin
18,3V8UKqhEK5zBkBb6d6ub8i,"5hdhHgpxyniooUiQVaPxQ0,1fux65HMCBvfJHqlBc4Nno,4q3ewBCX7sLwd24euuV69X,1TtXnWcUs0FCkaZDPGYHdf,1i8SpTcr7yvPOmcqrbnVXY,1SupJlEpv7RS2tPNRaHViT",Te Boté - Remix,Te Boté (Remix),"Nio Garcia,Casper Magico,Bad Bunny,Darell,Ozuna,Nicky Jam",2018-04-13,417920,78,puerto rican pop,0.903,0.675,11,-3.445,0.214,0.542,1.28e-05,0.0595,0.442,96.507,2018,latin
19,5OCJzvD7sykQEKHH7qAC3C,66CXWjxzNUsdJxJ2JdwvnR,God is a woman,Sweetener,Ariana Grande,2018-08-17,197546,79,pop,0.602,0.658,1,-5.934,0.0558,0.0233,6e-05,0.237,0.268,145.031,2018,nonlatin
20,4ggiDYAkJ7Yk8d5xOr7Xjo,"0vR2qb8m9WHeZ5ByCbimq2,1i8SpTcr7yvPOmcqrbnVXY,3E6xrwgnVfYCrCs0ePERDz",Me Niego (feat. Ozuna & Wisin),Ahora,"Reik,Ozuna,Wisin",2019-05-31,221653,74,latin arena pop,0.777,0.782,0,-4.435,0.0907,0.0505,0.0,0.64,0.773,94.023,2018,latin
21,4ggiDYAkJ7Yk8d5xOr7Xjo,"0vR2qb8m9WHeZ5ByCbimq2,1i8SpTcr7yvPOmcqrbnVXY,3E6xrwgnVfYCrCs0ePERDz",Me Niego (feat. Ozuna & Wisin),Ahora,"Reik,Ozuna,Wisin",2019-05-31,221653,74,latin pop,0.777,0.782,0,-4.435,0.0907,0.0505,0.0,0.64,0.773,94.023,2018,latin
22,4ggiDYAkJ7Yk8d5xOr7Xjo,"0vR2qb8m9WHeZ5ByCbimq2,1i8SpTcr7yvPOmcqrbnVXY,3E6xrwgnVfYCrCs0ePERDz",Me Niego (feat. Ozuna & Wisin),Ahora,"Reik,Ozuna,Wisin",2019-05-31,221653,74,mexican pop,0.777,0.782,0,-4.435,0.0907,0.0505,0.0,0.64,0.773,94.023,2018,latin
23,4ggiDYAkJ7Yk8d5xOr7Xjo,"0vR2qb8m9WHeZ5ByCbimq2,1i8SpTcr7yvPOmcqrbnVXY,3E6xrwgnVfYCrCs0ePERDz",Me Niego (feat. Ozuna & Wisin),Ahora,"Reik,Ozuna,Wisin",2019-05-31,221653,74,reggaeton,0.777,0.782,0,-4.435,0.0907,0.0505,0.0,0.64,0.773,94.023,2018,latin
24,4ggiDYAkJ7Yk8d5xOr7Xjo,"0vR2qb8m9WHeZ5ByCbimq2,1i8SpTcr7yvPOmcqrbnVXY,3E6xrwgnVfYCrCs0ePERDz",Me Niego (feat. Ozuna & Wisin),Ahora,"Reik,Ozuna,Wisin",2019-05-31,221653,74,urbano latino,0.777,0.782,0,-4.435,0.0907,0.0505,0.0,0.64,0.773,94.023,2018,latin
25,4ggiDYAkJ7Yk8d5xOr7Xjo,"0vR2qb8m9WHeZ5ByCbimq2,1i8SpTcr7yvPOmcqrbnVXY,3E6xrwgnVfYCrCs0ePERDz",Me Niego (feat. Ozuna & Wisin),Ahora,"Reik,Ozuna,Wisin",2019-05-31,221653,74,puerto rican pop,0.777,0.782,0,-4.435,0.0907,0.0505,0.0,0.64,0.773,94.023,2018,latin
26,4ggiDYAkJ7Yk8d5xOr7Xjo,"0vR2qb8m9WHeZ5ByCbimq2,1i8SpTcr7yvPOmcqrbnVXY,3E6xrwgnVfYCrCs0ePERDz",Me Niego (feat. Ozuna & Wisin),Ahora,"Reik,Ozuna,Wisin",2019-05-31,221653,74,trap latino,0.777,0.782,0,-4.435,0.0907,0.0505,0.0,0.64,0.773,94.023,2018,latin
27,5cepAtqnEQ6yVG6088zMMu,"1r4hJ1h58CWwUQe3MxPuau,1B0Rp4SWGnFgGCPU5Pju6E",Corazón (feat. Nego do Borel),F.A.M.E.,"Maluma,Nego do Borel",2018-05-18,184720,73,latin pop,0.722,0.738,9,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075,2018,latin
28,5cepAtqnEQ6yVG6088zMMu,"1r4hJ1h58CWwUQe3MxPuau,1B0Rp4SWGnFgGCPU5Pju6E",Corazón (feat. Nego do Borel),F.A.M.E.,"Maluma,Nego do Borel",2018-05-18,184720,73,reggaeton,0.722,0.738,9,-6.073,0.247,0.328,1.47e-05,0.198,0.748,198.075,2018,latin
