,spotify_id,artist_id,track_name,album_name,artist_name,date,duration,pop,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year,is_latin
215,4Oun2ylbjFKMPTiaSbbCih,"4kYSro6naA4h99UJvo89HB,181bsRPaVXVlUKXrxwZfHK",WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),"Cardi B,Megan Thee Stallion",2020-08-07,187541,80,"pop,rap,houston rap,r&b,trap queen",0.935,0.454,1,-7.509,0.375,0.0194,0.0,0.0824,0.357,133.073,2020,nonlatin
216,2rRJrJEo19S2J82BDsQ3F7,7uaIm6Pw7xplS8Dy06V6pT,Falling,Nicotine,Trevor Daniel,2020-03-26,159381,1,melodic rap,0.784,0.43,10,-8.756,0.0364,0.123,0.0,0.0887,0.236,127.087,2020,nonlatin
217,4HBZA5flZLE435QTztThqH,"66CXWjxzNUsdJxJ2JdwvnR,1uNFoZAHBGtllmzznpCI3s",Stuck with U (with Justin Bieber),Stuck with U,"Ariana Grande,Justin Bieber",2020-05-08,228482,82,"pop,canadian pop",0.597,0.45,8,-6.658,0.0418,0.223,0.0,0.382,0.537,178.765,2020,nonlatin
218,5yY9lUy8nbvjM1Uyo1Uqoc,"1RyvyyTE3xzB2ZywiAwp0i,3TVXtAsR1Inumwj472S9r4",Life Is Good (feat. Drake),Life Is Good (feat. Drake),"Future,Drake",2020-01-10,237735,78,"atl hip hop,hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,pop rap",0.676,0.609,2,-5.831,0.481,0.0706,0.0,0.152,0.508,142.037,2020,nonlatin
219,2kJwzbxV2ppxnQoYw4GLBZ,"66W9LaWS0DPdL7Sz8iYGYe,0ZED1XzwlLHW4ZaG4lOT6m",If the World Was Ending (feat. Julia Michaels),If the World Was Ending (feat. Julia Michaels),"JP Saxe,Julia Michaels",2019-10-17,208687,79,"alt z,canadian contemporary r&b,singer-songwriter pop,pop",0.464,0.473,1,-10.086,0.129,0.866,0.0,0.109,0.604,75.801,2020,nonlatin
220,47EiUVwUp4C9fGccaPuUCS,"4q3ewBCX7sLwd24euuV69X,6nVcHLIgY5pE2YCl8ubca1",DÁKITI,DÁKITI,"Bad Bunny,Jhayco",2020-10-30,205090,81,"reggaeton,trap latino,urbano latino",0.731,0.573,4,-10.059,0.0544,0.401,5.22e-05,0.113,0.145,109.928,2020,latin
221,7ytR5pFWmSjzHJIeQkgog4,"4r63FhuTkUYltbVAg5TQnk,757aE44tKEUQEqRuT6GnEB",ROCKSTAR (feat. Roddy Ricch),BLAME IT ON BABY,"DaBaby,Roddy Ricch",2020-04-17,181733,79,"hip hop,north carolina hip hop,pop rap,rap,trap,melodic rap",0.746,0.69,11,-7.956,0.164,0.247,0.0,0.101,0.497,89.977,2020,nonlatin
222,4xqrdfXkTW4T0RauPLv3WA,4Uc8Dsxct0oMqx0P6i60ea,Heather,Kid Krow,Conan Gray,2020-03-20,198040,88,"bedroom pop,pop,pov: indie",0.357,0.425,5,-7.301,0.0333,0.584,0.0,0.322,0.27,102.078,2020,nonlatin
223,3ZCTVFBt2Brf31RLEnCkWJ,6qqNVTkY8uBg9cP3Jd7DAH,everything i wanted,everything i wanted,Billie Eilish,2019-11-13,245425,86,"art pop,pop",0.704,0.225,6,-14.454,0.0994,0.902,0.657,0.106,0.243,120.006,2020,nonlatin
224,0v1x6rN6JHRapa03JElljE,3Nrfpe0tUJi4K4DXYWgMUX,Dynamite,Dynamite,BTS,2020-08-21,199053,0,"k-pop,k-pop boy group,pop",0.746,0.765,6,-4.41,0.0993,0.0112,0.0,0.0936,0.737,114.044,2020,nonlatin
