,spotify_id,artist_id,track_name,album_name,artist_name,date,duration,pop,genres,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,year
566,7BqHUALzNBTanL6OvsqmC1,64KEffDW9EtZ1y2vBYgq8T,Happier,Happier,Marshmello,2018-08-17,214289,83,brostep,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.167,0.671,100.011,2018
567,7BqHUALzNBTanL6OvsqmC1,64KEffDW9EtZ1y2vBYgq8T,Happier,Happier,Marshmello,2018-08-17,214289,83,edm,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.167,0.671,100.011,2018
568,7BqHUALzNBTanL6OvsqmC1,64KEffDW9EtZ1y2vBYgq8T,Happier,Happier,Marshmello,2018-08-17,214289,83,pop,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.167,0.671,100.011,2018
569,7BqHUALzNBTanL6OvsqmC1,64KEffDW9EtZ1y2vBYgq8T,Happier,Happier,Marshmello,2018-08-17,214289,83,progressive electro house,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.167,0.671,100.011,2018
570,7BqHUALzNBTanL6OvsqmC1,64KEffDW9EtZ1y2vBYgq8T,Happier,Happier,Marshmello,2018-08-17,214289,83,metropopolis,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.167,0.671,100.011,2018
571,7BqHUALzNBTanL6OvsqmC1,64KEffDW9EtZ1y2vBYgq8T,Happier,Happier,Marshmello,2018-08-17,214289,83,modern rock,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.167,0.671,100.011,2018
572,7BqHUALzNBTanL6OvsqmC1,7EQ0qTo7fWT7DPxmxtSYEc,Happier,Happier,Bastille,2018-08-17,214289,83,brostep,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.167,0.671,100.011,2018
573,7BqHUALzNBTanL6OvsqmC1,7EQ0qTo7fWT7DPxmxtSYEc,Happier,Happier,Bastille,2018-08-17,214289,83,edm,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.167,0.671,100.011,2018
574,7BqHUALzNBTanL6OvsqmC1,7EQ0qTo7fWT7DPxmxtSYEc,Happier,Happier,Bastille,2018-08-17,214289,83,pop,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.167,0.671,100.011,2018
575,7BqHUALzNBTanL6OvsqmC1,7EQ0qTo7fWT7DPxmxtSYEc,Happier,Happier,Bastille,2018-08-17,214289,83,progressive electro house,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.167,0.671,100.011,2018
576,7BqHUALzNBTanL6OvsqmC1,7EQ0qTo7fWT7DPxmxtSYEc,Happier,Happier,Bastille,2018-08-17,214289,83,metropopolis,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.167,0.671,100.011,2018
577,7BqHUALzNBTanL6OvsqmC1,7EQ0qTo7fWT7DPxmxtSYEc,Happier,Happier,Bastille,2018-08-17,214289,83,modern rock,0.687,0.792,5,-2.749,0.0452,0.191,0.0,0.167,0.671,100.011,2018
578,66xn6tB8s3l8uhj02OGneE,5pUo3fmmHT8bhCyHE52hA6,For You (Fifty Shades Freed) (& Rita Ora),Fifty Shades Freed (Original Motion Picture Soundtrack),Liam Payne,2018-02-09,245453,63,pop,0.541,0.787,2,-4.618,0.0331,0.0167,0.0,0.157,0.2,113.0,2018
579,66xn6tB8s3l8uhj02OGneE,5pUo3fmmHT8bhCyHE52hA6,For You (Fifty Shades Freed) (& Rita Ora),Fifty Shades Freed (Original Motion Picture Soundtrack),Liam Payne,2018-02-09,245453,63,dance pop,0.541,0.787,2,-4.618,0.0331,0.0167,0.0,0.157,0.2,113.0,2018
580,66xn6tB8s3l8uhj02OGneE,5pUo3fmmHT8bhCyHE52hA6,For You (Fifty Shades Freed) (& Rita Ora),Fifty Shades Freed (Original Motion Picture Soundtrack),Liam Payne,2018-02-09,245453,63,uk pop,0.541,0.787,2,-4.618,0.0331,0.0167,0.0,0.157,0.2,113.0,2018
581,66xn6tB8s3l8uhj02OGneE,5CCwRZC6euC8Odo6y9X8jr,For You (Fifty Shades Freed) (& Rita Ora),Fifty Shades Freed (Original Motion Picture Soundtrack),Rita Ora,2018-02-09,245453,63,pop,0.541,0.787,2,-4.618,0.0331,0.0167,0.0,0.157,0.2,113.0,2018
582,66xn6tB8s3l8uhj02OGneE,5CCwRZC6euC8Odo6y9X8jr,For You (Fifty Shades Freed) (& Rita Ora),Fifty Shades Freed (Original Motion Picture Soundtrack),Rita Ora,2018-02-09,245453,63,dance pop,0.541,0.787,2,-4.618,0.0331,0.0167,0.0,0.157,0.2,113.0,2018
583,66xn6tB8s3l8uhj02OGneE,5CCwRZC6euC8Odo6y9X8jr,For You (Fifty Shades Freed) (& Rita Ora),Fifty Shades Freed (Original Motion Picture Soundtrack),Rita Ora,2018-02-09,245453,63,uk pop,0.541,0.787,2,-4.618,0.0331,0.0167,0.0,0.157,0.2,113.0,2018
584,0d2iYfpKoM0QCKvcLCkBao,5CiGnKThu5ctn9pBxv7DGa,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),benny blanco,2018-07-12,173799,76,pop,0.56,0.68,6,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,2018
585,0d2iYfpKoM0QCKvcLCkBao,5CiGnKThu5ctn9pBxv7DGa,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),benny blanco,2018-07-12,173799,76,electropop,0.56,0.68,6,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,2018
586,0d2iYfpKoM0QCKvcLCkBao,5CiGnKThu5ctn9pBxv7DGa,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),benny blanco,2018-07-12,173799,76,etherpop,0.56,0.68,6,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,2018
587,0d2iYfpKoM0QCKvcLCkBao,5CiGnKThu5ctn9pBxv7DGa,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),benny blanco,2018-07-12,173799,76,indie poptimism,0.56,0.68,6,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,2018
588,0d2iYfpKoM0QCKvcLCkBao,5CiGnKThu5ctn9pBxv7DGa,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),benny blanco,2018-07-12,173799,76,pop r&b,0.56,0.68,6,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,2018
589,0d2iYfpKoM0QCKvcLCkBao,26VFTg2z8YR0cCuwLzESi2,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),Halsey,2018-07-12,173799,76,pop,0.56,0.68,6,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,2018
590,0d2iYfpKoM0QCKvcLCkBao,26VFTg2z8YR0cCuwLzESi2,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),Halsey,2018-07-12,173799,76,electropop,0.56,0.68,6,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,2018
591,0d2iYfpKoM0QCKvcLCkBao,26VFTg2z8YR0cCuwLzESi2,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),Halsey,2018-07-12,173799,76,etherpop,0.56,0.68,6,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,2018
592,0d2iYfpKoM0QCKvcLCkBao,26VFTg2z8YR0cCuwLzESi2,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),Halsey,2018-07-12,173799,76,indie poptimism,0.56,0.68,6,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,2018
593,0d2iYfpKoM0QCKvcLCkBao,26VFTg2z8YR0cCuwLzESi2,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),Halsey,2018-07-12,173799,76,pop r&b,0.56,0.68,6,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,2018
594,0d2iYfpKoM0QCKvcLCkBao,6LuN9FCkKOj5PcnpouEgny,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),Khalid,2018-07-12,173799,76,pop,0.56,0.68,6,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,2018
595,0d2iYfpKoM0QCKvcLCkBao,6LuN9FCkKOj5PcnpouEgny,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),Khalid,2018-07-12,173799,76,electropop,0.56,0.68,6,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,2018
596,0d2iYfpKoM0QCKvcLCkBao,6LuN9FCkKOj5PcnpouEgny,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),Khalid,2018-07-12,173799,76,etherpop,0.56,0.68,6,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,2018
597,0d2iYfpKoM0QCKvcLCkBao,6LuN9FCkKOj5PcnpouEgny,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),Khalid,2018-07-12,173799,76,indie poptimism,0.56,0.68,6,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,2018
598,0d2iYfpKoM0QCKvcLCkBao,6LuN9FCkKOj5PcnpouEgny,Eastside (with Halsey & Khalid),Eastside (with Halsey & Khalid),Khalid,2018-07-12,173799,76,pop r&b,0.56,0.68,6,-7.648,0.321,0.555,0.0,0.116,0.319,89.391,2018
599,0JP9xo3adEtGSdUEISiszL,15UsOTVnJzReFVN1VCnxy4,Moonlight,?,XXXTENTACION,2018-03-16,135090,84,emo rap,0.921,0.537,9,-5.723,0.0804,0.556,0.00404,0.102,0.711,128.009,2018
600,0JP9xo3adEtGSdUEISiszL,15UsOTVnJzReFVN1VCnxy4,Moonlight,?,XXXTENTACION,2018-03-16,135090,84,miami hip hop,0.921,0.537,9,-5.723,0.0804,0.556,0.00404,0.102,0.711,128.009,2018
601,0Ult84lvFuqNvbyXwyRQ58,6MDME20pz9RveH9rEXvrOM,I Miss You (feat. Julia Michaels),What Is Love? (Deluxe Edition),Clean Bandit,2018-11-30,205986,71,pop,0.693,0.624,0,-7.482,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,2018
602,0Ult84lvFuqNvbyXwyRQ58,6MDME20pz9RveH9rEXvrOM,I Miss You (feat. Julia Michaels),What Is Love? (Deluxe Edition),Clean Bandit,2018-11-30,205986,71,uk dance,0.693,0.624,0,-7.482,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,2018
603,0Ult84lvFuqNvbyXwyRQ58,6MDME20pz9RveH9rEXvrOM,I Miss You (feat. Julia Michaels),What Is Love? (Deluxe Edition),Clean Bandit,2018-11-30,205986,71,uk funky,0.693,0.624,0,-7.482,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,2018
604,0Ult84lvFuqNvbyXwyRQ58,0ZED1XzwlLHW4ZaG4lOT6m,I Miss You (feat. Julia Michaels),What Is Love? (Deluxe Edition),Julia Michaels,2018-11-30,205986,71,pop,0.693,0.624,0,-7.482,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,2018
605,0Ult84lvFuqNvbyXwyRQ58,0ZED1XzwlLHW4ZaG4lOT6m,I Miss You (feat. Julia Michaels),What Is Love? (Deluxe Edition),Julia Michaels,2018-11-30,205986,71,uk dance,0.693,0.624,0,-7.482,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,2018
606,0Ult84lvFuqNvbyXwyRQ58,0ZED1XzwlLHW4ZaG4lOT6m,I Miss You (feat. Julia Michaels),What Is Love? (Deluxe Edition),Julia Michaels,2018-11-30,205986,71,uk funky,0.693,0.624,0,-7.482,0.0448,0.299,7.64e-06,0.0955,0.369,105.002,2018
607,3Vo4wInECJQuz9BIBMOu8i,0du5cEVh5yTK9QJze8zA0C,Finesse - Remix; feat. Cardi B,Finesse (Remix) [feat. Cardi B],Bruno Mars,2017-12-20,217288,79,dance pop,0.704,0.859,5,-4.877,0.0996,0.0185,0.0,0.0215,0.926,105.115,2018
608,3Vo4wInECJQuz9BIBMOu8i,0du5cEVh5yTK9QJze8zA0C,Finesse - Remix; feat. Cardi B,Finesse (Remix) [feat. Cardi B],Bruno Mars,2017-12-20,217288,79,pop,0.704,0.859,5,-4.877,0.0996,0.0185,0.0,0.0215,0.926,105.115,2018
609,3Vo4wInECJQuz9BIBMOu8i,0du5cEVh5yTK9QJze8zA0C,Finesse - Remix; feat. Cardi B,Finesse (Remix) [feat. Cardi B],Bruno Mars,2017-12-20,217288,79,rap,0.704,0.859,5,-4.877,0.0996,0.0185,0.0,0.0215,0.926,105.115,2018
610,3Vo4wInECJQuz9BIBMOu8i,4kYSro6naA4h99UJvo89HB,Finesse - Remix; feat. Cardi B,Finesse (Remix) [feat. Cardi B],Cardi B,2017-12-20,217288,79,dance pop,0.704,0.859,5,-4.877,0.0996,0.0185,0.0,0.0215,0.926,105.115,2018
611,3Vo4wInECJQuz9BIBMOu8i,4kYSro6naA4h99UJvo89HB,Finesse - Remix; feat. Cardi B,Finesse (Remix) [feat. Cardi B],Cardi B,2017-12-20,217288,79,pop,0.704,0.859,5,-4.877,0.0996,0.0185,0.0,0.0215,0.926,105.115,2018
612,3Vo4wInECJQuz9BIBMOu8i,4kYSro6naA4h99UJvo89HB,Finesse - Remix; feat. Cardi B,Finesse (Remix) [feat. Cardi B],Cardi B,2017-12-20,217288,79,rap,0.704,0.859,5,-4.877,0.0996,0.0185,0.0,0.0215,0.926,105.115,2018
613,51rXHuKN8Loc4sUlKPODgH,28ExwzUQsvgJooOI0X1mr3,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,2018-01-12,229670,73,conscious hip hop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
614,51rXHuKN8Loc4sUlKPODgH,28ExwzUQsvgJooOI0X1mr3,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,2018-01-12,229670,73,hip hop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
615,51rXHuKN8Loc4sUlKPODgH,28ExwzUQsvgJooOI0X1mr3,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,2018-01-12,229670,73,rap,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
616,51rXHuKN8Loc4sUlKPODgH,28ExwzUQsvgJooOI0X1mr3,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,2018-01-12,229670,73,southern hip hop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
617,51rXHuKN8Loc4sUlKPODgH,28ExwzUQsvgJooOI0X1mr3,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,2018-01-12,229670,73,trap,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
618,51rXHuKN8Loc4sUlKPODgH,28ExwzUQsvgJooOI0X1mr3,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,2018-01-12,229670,73,west coast rap,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
619,51rXHuKN8Loc4sUlKPODgH,28ExwzUQsvgJooOI0X1mr3,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,2018-01-12,229670,73,atl hip hop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
620,51rXHuKN8Loc4sUlKPODgH,28ExwzUQsvgJooOI0X1mr3,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,2018-01-12,229670,73,art pop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
621,51rXHuKN8Loc4sUlKPODgH,28ExwzUQsvgJooOI0X1mr3,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,2018-01-12,229670,73,indie soul,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
622,51rXHuKN8Loc4sUlKPODgH,28ExwzUQsvgJooOI0X1mr3,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,2018-01-12,229670,73,indietronica,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
623,51rXHuKN8Loc4sUlKPODgH,28ExwzUQsvgJooOI0X1mr3,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,2018-01-12,229670,73,neo soul,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
624,51rXHuKN8Loc4sUlKPODgH,28ExwzUQsvgJooOI0X1mr3,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,2018-01-12,229670,73,uk alternative pop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
625,51rXHuKN8Loc4sUlKPODgH,2YZyLoL8N0Wb9xBt1NhZWg,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Kendrick Lamar,2018-01-12,229670,73,conscious hip hop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
626,51rXHuKN8Loc4sUlKPODgH,2YZyLoL8N0Wb9xBt1NhZWg,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Kendrick Lamar,2018-01-12,229670,73,hip hop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
627,51rXHuKN8Loc4sUlKPODgH,2YZyLoL8N0Wb9xBt1NhZWg,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Kendrick Lamar,2018-01-12,229670,73,rap,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
628,51rXHuKN8Loc4sUlKPODgH,2YZyLoL8N0Wb9xBt1NhZWg,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Kendrick Lamar,2018-01-12,229670,73,southern hip hop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
629,51rXHuKN8Loc4sUlKPODgH,2YZyLoL8N0Wb9xBt1NhZWg,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Kendrick Lamar,2018-01-12,229670,73,trap,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
630,51rXHuKN8Loc4sUlKPODgH,2YZyLoL8N0Wb9xBt1NhZWg,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Kendrick Lamar,2018-01-12,229670,73,west coast rap,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
631,51rXHuKN8Loc4sUlKPODgH,2YZyLoL8N0Wb9xBt1NhZWg,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Kendrick Lamar,2018-01-12,229670,73,atl hip hop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
632,51rXHuKN8Loc4sUlKPODgH,2YZyLoL8N0Wb9xBt1NhZWg,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Kendrick Lamar,2018-01-12,229670,73,art pop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
633,51rXHuKN8Loc4sUlKPODgH,2YZyLoL8N0Wb9xBt1NhZWg,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Kendrick Lamar,2018-01-12,229670,73,indie soul,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
634,51rXHuKN8Loc4sUlKPODgH,2YZyLoL8N0Wb9xBt1NhZWg,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Kendrick Lamar,2018-01-12,229670,73,indietronica,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
635,51rXHuKN8Loc4sUlKPODgH,2YZyLoL8N0Wb9xBt1NhZWg,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Kendrick Lamar,2018-01-12,229670,73,neo soul,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
636,51rXHuKN8Loc4sUlKPODgH,2YZyLoL8N0Wb9xBt1NhZWg,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Kendrick Lamar,2018-01-12,229670,73,uk alternative pop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
637,51rXHuKN8Loc4sUlKPODgH,1RyvyyTE3xzB2ZywiAwp0i,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Future,2018-01-12,229670,73,conscious hip hop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
638,51rXHuKN8Loc4sUlKPODgH,1RyvyyTE3xzB2ZywiAwp0i,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Future,2018-01-12,229670,73,hip hop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
639,51rXHuKN8Loc4sUlKPODgH,1RyvyyTE3xzB2ZywiAwp0i,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Future,2018-01-12,229670,73,rap,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
640,51rXHuKN8Loc4sUlKPODgH,1RyvyyTE3xzB2ZywiAwp0i,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Future,2018-01-12,229670,73,southern hip hop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
641,51rXHuKN8Loc4sUlKPODgH,1RyvyyTE3xzB2ZywiAwp0i,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Future,2018-01-12,229670,73,trap,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
642,51rXHuKN8Loc4sUlKPODgH,1RyvyyTE3xzB2ZywiAwp0i,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Future,2018-01-12,229670,73,west coast rap,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
643,51rXHuKN8Loc4sUlKPODgH,1RyvyyTE3xzB2ZywiAwp0i,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Future,2018-01-12,229670,73,atl hip hop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
644,51rXHuKN8Loc4sUlKPODgH,1RyvyyTE3xzB2ZywiAwp0i,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Future,2018-01-12,229670,73,art pop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
645,51rXHuKN8Loc4sUlKPODgH,1RyvyyTE3xzB2ZywiAwp0i,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Future,2018-01-12,229670,73,indie soul,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
646,51rXHuKN8Loc4sUlKPODgH,1RyvyyTE3xzB2ZywiAwp0i,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Future,2018-01-12,229670,73,indietronica,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
647,51rXHuKN8Loc4sUlKPODgH,1RyvyyTE3xzB2ZywiAwp0i,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Future,2018-01-12,229670,73,neo soul,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
648,51rXHuKN8Loc4sUlKPODgH,1RyvyyTE3xzB2ZywiAwp0i,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",Future,2018-01-12,229670,73,uk alternative pop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
649,51rXHuKN8Loc4sUlKPODgH,53KwLdlmrlCelAZMaLVZqU,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",James Blake,2018-01-12,229670,73,conscious hip hop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
650,51rXHuKN8Loc4sUlKPODgH,53KwLdlmrlCelAZMaLVZqU,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",James Blake,2018-01-12,229670,73,hip hop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
651,51rXHuKN8Loc4sUlKPODgH,53KwLdlmrlCelAZMaLVZqU,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",James Blake,2018-01-12,229670,73,rap,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
652,51rXHuKN8Loc4sUlKPODgH,53KwLdlmrlCelAZMaLVZqU,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",James Blake,2018-01-12,229670,73,southern hip hop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
653,51rXHuKN8Loc4sUlKPODgH,53KwLdlmrlCelAZMaLVZqU,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",James Blake,2018-01-12,229670,73,trap,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
654,51rXHuKN8Loc4sUlKPODgH,53KwLdlmrlCelAZMaLVZqU,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",James Blake,2018-01-12,229670,73,west coast rap,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
655,51rXHuKN8Loc4sUlKPODgH,53KwLdlmrlCelAZMaLVZqU,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",James Blake,2018-01-12,229670,73,atl hip hop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
656,51rXHuKN8Loc4sUlKPODgH,53KwLdlmrlCelAZMaLVZqU,"King's Dead (with Kendrick Lamar, Future & James Blake)","King's Dead (with Kendrick Lamar, Future & James Blake)",James Blake,2018-01-12,229670,73,art pop,0.645,0.705,1,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,2018
